Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,custom_value9,custom_value7,collector_type_source,custom_value8,What type of news are you most interested in?,Article 1,Article 2,Which article would you be more likely to click on?,How interested are you in the news on a scale of 1 to 10?,Gender,Household Income,Device Type,Region,Age
12841712140,407651576,07/23/2021 10:45:01 PM,07/23/2021 11:00:26 PM,,,,,6cb49dbbeb2b9a7f9320566475,,,smc,,Business,Text and Image Treatment,Text and Image Treatment,Article 2,10,Female,"$0-$9,999",iOS Phone / Tablet,West South Central,30-44
12841711812,407651576,07/23/2021 11:01:07 PM,07/23/2021 11:01:16 PM,,,,,904b4bbb882074717686941f0d,,,smc,,Tech,Image Treatment,Control,Article 1,9,Female,"$50,000-$74,999",iOS Phone / Tablet,Pacific,45-60
12841707034,407651576,07/23/2021 10:54:36 PM,07/23/2021 10:55:29 PM,,,,,03587c2db8c60e60829c7c8a7c,,,smc,,Tech,Text and Image Treatment,Control,Article 1,7,Male,"$50,000-$74,999",iOS Phone / Tablet,East North Central,45-60
12841705359,407651576,07/23/2021 10:53:03 PM,07/23/2021 10:53:51 PM,,,,,414a11fa1d55e0f76ee848fb52,,,smc,,Politics,Text Treatment,Control,Article 1,8,Female,Prefer not to answer,Android Phone / Tablet,Pacific,> 60
12841698968,407651576,07/23/2021 10:45:00 PM,07/23/2021 10:46:02 PM,,,,,f580f40553ac311a121fbf821f,,,smc,,Sports,Text Treatment,Text and Image Treatment,Article 1,8,Female,"$0-$9,999",iOS Phone / Tablet,Middle Atlantic,30-44
12841698919,407651576,07/23/2021 10:45:27 PM,07/23/2021 10:45:59 PM,,,,,3a4cb8c102bc7b7d81d2ed4a23,,,smc,,Tech,Text and Image Treatment,Control,Article 2,3,Male,"$50,000-$74,999",Android Phone / Tablet,New England,45-60
12841698798,407651576,07/23/2021 10:45:23 PM,07/23/2021 10:45:50 PM,,,,,28eb7db30a2a8100d3a6befc46,,,smc,,Business,Control,Control,Article 2,9,Female,"$100,000-$124,999",Android Phone / Tablet,West South Central,18-29
12841698555,407651576,07/23/2021 10:45:00 PM,07/23/2021 10:45:31 PM,,,,,2128df48f0d69726428b8b6d47,,,smc,,Travel,Image Treatment,Text Treatment,Article 1,6,Female,"$25,000-$49,999",Android Phone / Tablet,South Atlantic,30-44
12841698225,407651576,07/23/2021 10:44:37 PM,07/23/2021 10:45:05 PM,,,,,8cab6768f0f63af5b25cdc4086,,,smc,,Travel,Text and Image Treatment,Control,Article 2,7,Female,"$25,000-$49,999",Android Phone / Tablet,East North Central,45-60
12841698143,407651576,07/23/2021 10:44:23 PM,07/23/2021 10:44:59 PM,,,,,a0cd67ad6db3c0aef9babf882d,,,smc,,Tech,Control,Text and Image Treatment,Article 1,4,Male,"$0-$9,999",Android Phone / Tablet,West South Central,18-29
12841042697,407618699,07/23/2021 02:11:27 PM,07/23/2021 02:12:01 PM,,,,,ce7b684821032608a8c7b6e850,,,smc,,Sports,Text and Image Treatment,Text and Image Treatment,Article 2,5,Male,"$50,000-$74,999",iOS Phone / Tablet,Pacific,18-29
12841030386,407618699,07/23/2021 02:04:38 PM,07/23/2021 02:05:26 PM,,,,,27a96868d61590401d64cbfa37,,,smc,,Tech,Text Treatment,Text and Image Treatment,Article 2,5,Male,"$0-$9,999",iOS Phone / Tablet,West South Central,18-29
12841026575,407618699,07/23/2021 02:02:56 PM,07/23/2021 02:03:26 PM,,,,,78bbdf182c97290a825c5016f7,,,smc,,Sports,Image Treatment,Text and Image Treatment,Article 2,8,Male,"$50,000-$74,999",iOS Phone / Tablet,East South Central,30-44
12841020855,407618699,07/23/2021 01:59:53 PM,07/23/2021 02:00:22 PM,,,,,c4c6d8d580f2a7a23284a1f4c5,,,smc,,Politics,Text Treatment,Image Treatment,Article 1,7,Male,Prefer not to answer,Android Phone / Tablet,Mountain,18-29
12841016250,407618699,07/23/2021 01:57:31 PM,07/23/2021 01:57:51 PM,,,,,981d73b352bbec67c3f1efd6c2,,,smc,,Business,Control,Control,Article 2,7,Male,"$75,000-$99,999",iOS Phone / Tablet,South Atlantic,18-29
12841007329,407618699,07/23/2021 01:52:14 PM,07/23/2021 01:53:05 PM,,,,,512e2ab15a451fcf83657c9f66,,,smc,,Travel,Control,Text and Image Treatment,Article 1,8,Male,"$100,000-$124,999",Android Phone / Tablet,Pacific,18-29
12841006143,407618699,07/23/2021 01:51:51 PM,07/23/2021 01:52:29 PM,,,,,f8ba0d1a1344584ddef6137e52,,,smc,,Other,Text and Image Treatment,Control,Article 2,4,Male,"$25,000-$49,999",Android Phone / Tablet,Middle Atlantic,45-60
12840992137,407618699,07/23/2021 01:44:21 PM,07/23/2021 01:45:06 PM,,,,,f1350fd7076859946221499893,,,smc,,Art,Text and Image Treatment,Text and Image Treatment,Article 2,7,Male,"$175,000-$199,999",iOS Phone / Tablet,Pacific,18-29
12840986453,407618699,07/23/2021 01:41:43 PM,07/23/2021 01:42:07 PM,,,,,b58b811093254131ba8d57c6f6,,,smc,,Art,Image Treatment,Control,Article 1,5,Male,"$25,000-$49,999",Android Phone / Tablet,West South Central,18-29
12840974356,407618699,07/23/2021 01:35:37 PM,07/23/2021 01:35:57 PM,,,,,94716851c12d1e896537f13eeb,,,smc,,Tech,Image Treatment,Text and Image Treatment,Article 2,4,Male,"$75,000-$99,999",Android Phone / Tablet,West North Central,18-29
12840968556,407618699,07/23/2021 01:31:57 PM,07/23/2021 01:33:00 PM,,,,,93dd318bb4a907a04094305b2a,,,smc,,Travel,Text and Image Treatment,Text Treatment,Article 1,5,Male,"$75,000-$99,999",iOS Phone / Tablet,Pacific,45-60
12840935634,407618699,07/23/2021 01:15:33 PM,07/23/2021 01:15:54 PM,,,,,3e4a1820a37788600a70cef9c8,,,smc,,Business,Control,Control,Article 2,4,Male,"$100,000-$124,999",iOS Phone / Tablet,South Atlantic,18-29
12840928793,407618699,07/23/2021 12:47:41 PM,07/23/2021 01:12:23 PM,,,,,5dcb4d9de40d9127945f6a3aee,,,smc,,Tech,Text and Image Treatment,Image Treatment,Article 1,9,Female,"$25,000-$49,999",Android Phone / Tablet,West South Central,> 60
12840895088,407618699,07/23/2021 12:54:20 PM,07/23/2021 12:55:36 PM,,,,,bd48e2da97f878bafd42362f41,,,smc,,Politics,Text and Image Treatment,Text and Image Treatment,Article 2,10,Female,"$50,000-$74,999",Android Phone / Tablet,South Atlantic,> 60
12840893431,407618699,07/23/2021 12:54:25 PM,07/23/2021 12:54:47 PM,,,,,adb1d8c295de1926b461621afd,,,smc,,Business,Control,Control,Article 1,6,Male,"$25,000-$49,999",iOS Phone / Tablet,Middle Atlantic,18-29
12840890431,407618699,07/23/2021 12:53:04 PM,07/23/2021 12:53:16 PM,,,,,5f74960cb7e90994bcdd747ca4,,,smc,,Tech,Text Treatment,Control,Article 1,7,Male,"$50,000-$74,999",Android Phone / Tablet,Pacific,18-29
12840868193,407618699,07/23/2021 12:41:31 PM,07/23/2021 12:42:15 PM,,,,,10cc11eaa4aad92c25791eec2a,,,smc,,Sports,Text Treatment,Text Treatment,Article 2,5,Male,"$25,000-$49,999",iOS Phone / Tablet,East North Central,18-29
12840848509,407618699,07/23/2021 12:32:11 PM,07/23/2021 12:32:34 PM,,,,,0c6ee7c6e4696ac7803abfea5d,,,smc,,Tech,Image Treatment,Text Treatment,Article 1,6,Male,"$25,000-$49,999",iOS Phone / Tablet,Pacific,18-29
12840838855,407618699,07/23/2021 12:27:32 PM,07/23/2021 12:28:00 PM,,,,,2ebdd58956d7a9eacde999eca1,,,smc,,Travel,Control,Control,Article 1,5,Female,"$50,000-$74,999",iOS Phone / Tablet,East North Central,45-60
12840828955,407618699,07/23/2021 12:22:56 PM,07/23/2021 12:23:12 PM,,,,,381a46b4e4ef15b0d40eebb0b7,,,smc,,Tech,Text and Image Treatment,Text and Image Treatment,Article 2,8,Male,"$100,000-$124,999",Android Phone / Tablet,South Atlantic,30-44
12840817196,407618699,07/23/2021 12:16:54 PM,07/23/2021 12:17:44 PM,,,,,967756d02bcc7b7085d09d6a54,,,smc,,Tech,Text Treatment,Text and Image Treatment,Article 2,7,Female,"$25,000-$49,999",iOS Phone / Tablet,West North Central,18-29
12840817083,407618699,07/23/2021 12:16:57 PM,07/23/2021 12:17:41 PM,,,,,4b2a922060a40ffc6e0dafff4e,,,smc,,None,Text Treatment,Text Treatment,Article 2,1,Female,"$50,000-$74,999",iOS Phone / Tablet,West South Central,30-44
12840817000,407618699,07/23/2021 12:16:58 PM,07/23/2021 12:17:37 PM,,,,,b1816ac248463f34df0d88b34d,,,smc,,None,Image Treatment,Text Treatment,Article 2,6,Female,"$25,000-$49,999",Android Phone / Tablet,South Atlantic,18-29
12840816969,407618699,07/23/2021 12:16:50 PM,07/23/2021 12:17:37 PM,,,,,6c3f38148aa458fda59ae9bea9,,,smc,,Business,Text and Image Treatment,Control,Article 2,8,Female,"$25,000-$49,999",iOS Phone / Tablet,West South Central,30-44
12840816618,407618699,07/23/2021 12:16:51 PM,07/23/2021 12:17:27 PM,,,,,5d5b988b74e069847058c702e2,,,smc,,None,Text Treatment,Image Treatment,Article 1,4,Female,"$10,000-$24,999",Android Phone / Tablet,Mountain,30-44
12840816523,407618699,07/23/2021 12:17:00 PM,07/23/2021 12:17:25 PM,,,,,00d8b02d96bc4f900b8d2b480c,,,smc,,Travel,Image Treatment,Text Treatment,Article 1,6,Female,"$50,000-$74,999",iOS Phone / Tablet,East North Central,30-44
12840816421,407618699,07/23/2021 12:16:21 PM,07/23/2021 12:17:23 PM,,,,,6b2a9bf88b34912fc6de552dd8,,,smc,,Tech,Text Treatment,Text Treatment,Article 2,8,Female,"$25,000-$49,999",iOS Phone / Tablet,Pacific,30-44
12840816216,407618699,07/23/2021 12:16:44 PM,07/23/2021 12:17:17 PM,,,,,1b8f1747f769c63a1745a840eb,,,smc,,Tech,Control,Control,Article 1,5,Female,"$25,000-$49,999",Android Phone / Tablet,Pacific,30-44
12840816202,407618699,07/23/2021 12:16:40 PM,07/23/2021 12:17:16 PM,,,,,068a70926367be1a96bc4d85ee,,,smc,,Business,Text Treatment,Control,Article 1,9,Female,"$10,000-$24,999",Android Phone / Tablet,South Atlantic,18-29
12840816044,407618699,07/23/2021 12:16:57 PM,07/23/2021 12:17:13 PM,,,,,f895b89c79f48b77ff8b56d6ff,,,smc,,Sports,Text Treatment,Control,Article 1,4,Female,"$25,000-$49,999",Android Phone / Tablet,West North Central,18-29
12840815949,407618699,07/23/2021 12:17:00 PM,07/23/2021 12:17:10 PM,,,,,6cccde80f148246085d6319d5c,,,smc,,Art,Text and Image Treatment,Control,Article 2,5,Female,Prefer not to answer,iOS Phone / Tablet,Middle Atlantic,30-44
12840815919,407618699,07/23/2021 12:16:39 PM,07/23/2021 12:17:09 PM,,,,,3874e88118ed256e75886211fe,,,smc,,None,Text and Image Treatment,Text and Image Treatment,Article 1,3,Female,"$10,000-$24,999",iOS Phone / Tablet,South Atlantic,30-44
12840815564,407618699,07/23/2021 12:16:36 PM,07/23/2021 12:16:59 PM,,,,,1ee1ae8ebafed090eb44bc812d,,,smc,,Travel,Image Treatment,Control,Article 1,10,Female,"$25,000-$49,999",iOS Phone / Tablet,West South Central,30-44
12840815552,407618699,07/23/2021 12:16:33 PM,07/23/2021 12:16:58 PM,,,,,89a2b04ab6f5057a40f67ebb7f,,,smc,,None,Text and Image Treatment,Text and Image Treatment,Article 1,1,Female,"$50,000-$74,999",Android Phone / Tablet,West South Central,30-44
12840815235,407618699,07/23/2021 12:16:21 PM,07/23/2021 12:16:48 PM,,,,,5d52b78f9e625d5745d1c7bc91,,,smc,,Sports,Image Treatment,Text and Image Treatment,Article 2,1,Female,"$50,000-$74,999",iOS Phone / Tablet,East South Central,18-29
12840815054,407618699,07/23/2021 12:16:22 PM,07/23/2021 12:16:43 PM,,,,,22bbb680168fc29cbb5b4d748a,,,smc,,Business,Control,Control,Article 2,6,Female,"$25,000-$49,999",iOS Phone / Tablet,Pacific,30-44
12840814997,407618699,07/23/2021 12:16:09 PM,07/23/2021 12:16:41 PM,,,,,eaf640fc06b7b9436a5e5b9b2e,,,smc,,Art,Text and Image Treatment,Text and Image Treatment,Article 2,5,Female,"$25,000-$49,999",Android Phone / Tablet,New England,18-29
12840814783,407618699,07/23/2021 12:16:16 PM,07/23/2021 12:16:35 PM,,,,,4bef635d2322138aa642fe6d5d,,,smc,,Art,Text Treatment,Text and Image Treatment,Article 2,10,Female,"$100,000-$124,999",iOS Phone / Tablet,South Atlantic,18-29
12840814670,407618699,07/23/2021 12:16:00 PM,07/23/2021 12:16:32 PM,,,,,cf8d503efc45b96d52857a24a9,,,smc,,Travel,Control,Text and Image Treatment,Article 1,5,Male,"$75,000-$99,999",iOS Phone / Tablet,West South Central,18-29
12840813255,407618699,07/23/2021 12:14:54 PM,07/23/2021 12:15:54 PM,,,,,51c1ce9dda7a0637955feb4f2e,,,smc,,Travel,Text Treatment,Text Treatment,Article 1,8,Female,"$50,000-$74,999",iOS Phone / Tablet,West South Central,30-44
12840812415,407618699,07/23/2021 12:15:00 PM,07/23/2021 12:15:29 PM,,,,,f9768ad7c13c47aacca9e7a02f,,,smc,,Other,Control,Image Treatment,Article 1,10,Female,"$25,000-$49,999",iOS Phone / Tablet,South Atlantic,30-44
12840812302,407618699,07/23/2021 12:14:50 PM,07/23/2021 12:15:26 PM,,,,,97cbca18bc85e89ad6854c5542,,,smc,,Other,Control,Text and Image Treatment,Article 1,6,Male,"$25,000-$49,999",Android Phone / Tablet,East North Central,30-44
12840792737,407618699,07/23/2021 12:05:47 PM,07/23/2021 12:06:10 PM,,,,,499b08f3f64c96a21065c26432,,,smc,,Sports,Control,Text and Image Treatment,Article 1,5,Male,"$25,000-$49,999",iOS Phone / Tablet,East North Central,18-29
12840789173,407618699,07/23/2021 12:02:45 PM,07/23/2021 12:04:30 PM,,,,,dd88ade026ad20277f18b5931c,,,smc,,Politics,Image Treatment,Text and Image Treatment,Article 2,10,Female,"$50,000-$74,999",iOS Phone / Tablet,East North Central,18-29
12840788894,407618699,07/23/2021 12:03:06 PM,07/23/2021 12:04:23 PM,,,,,d75679752732696ab14a44df75,,,smc,,Politics,Text Treatment,Text and Image Treatment,Article 1,10,Male,Prefer not to answer,Windows Desktop / Laptop,Middle Atlantic,> 60
12840782032,407618699,07/23/2021 12:01:10 PM,07/23/2021 12:01:19 PM,,,,,85800e772445a99de99a73ec5c,,,smc,,Sports,Text and Image Treatment,Control,Article 2,6,Female,"$0-$9,999",iOS Phone / Tablet,Pacific,18-29
12840775086,407618699,07/23/2021 11:57:37 AM,07/23/2021 11:58:07 AM,,,,,d33fbfad4c53dce1715ed33d9c,,,smc,,Art,Text and Image Treatment,Control,Article 1,7,Female,"$125,000-$149,999",iOS Phone / Tablet,East North Central,45-60
12840751275,407618699,07/23/2021 11:46:59 AM,07/23/2021 11:47:25 AM,,,,,a077a5aa9d3a0cc8ae1fb811d3,,,smc,,Other,Text Treatment,Image Treatment,Article 1,6,Female,"$25,000-$49,999",Android Phone / Tablet,East North Central,30-44
12840749295,407618699,07/23/2021 11:45:55 AM,07/23/2021 11:46:32 AM,,,,,9e75f053e795808759d72f8a13,,,smc,,Politics,Text Treatment,Text and Image Treatment,Article 2,5,Female,Prefer not to answer,iOS Phone / Tablet,East South Central,18-29
12840746691,407618699,07/23/2021 11:44:54 AM,07/23/2021 11:45:22 AM,,,,,52badebd4e4d62d02a747d61f5,,,smc,,Art,Text and Image Treatment,Text Treatment,Article 2,7,Female,Prefer not to answer,iOS Phone / Tablet,New England,18-29
12840745403,407618699,07/23/2021 11:44:31 AM,07/23/2021 11:44:48 AM,,,,,94f92ca45f35b3e4bd8d4b969f,,,smc,,Business,Image Treatment,Text Treatment,Article 1,10,Female,Prefer not to answer,iOS Phone / Tablet,South Atlantic,30-44
12840744067,407618699,07/23/2021 11:43:22 AM,07/23/2021 11:44:10 AM,,,,,8b9ae605657dd072eae2658963,,,smc,,Tech,Text Treatment,Control,Article 1,8,Male,"$150,000-$174,999",Android Phone / Tablet,Pacific,30-44
12840739185,407618699,07/23/2021 11:41:36 AM,07/23/2021 11:41:55 AM,,,,,0db43a499d7ab243ce0082651e,,,smc,,Travel,Control,Text and Image Treatment,Article 1,8,Male,"$75,000-$99,999",Android Phone / Tablet,Middle Atlantic,18-29
12840719969,407618699,07/23/2021 11:33:09 AM,07/23/2021 11:33:28 AM,,,,,165cdddaf5059e355c59f35a5b,,,smc,,Other,Image Treatment,Control,Article 1,10,Female,"$50,000-$74,999",iOS Phone / Tablet,South Atlantic,45-60
12840711912,407618699,07/23/2021 11:29:32 AM,07/23/2021 11:29:55 AM,,,,,4f4e27ef1e9840d5bf44ffbaf0,,,smc,,Art,Image Treatment,Control,Article 1,3,Female,"$25,000-$49,999",iOS Phone / Tablet,West North Central,30-44
12840710385,407618699,07/23/2021 11:28:55 AM,07/23/2021 11:29:12 AM,,,,,202404d12a23be622c8f5f6863,,,smc,,Tech,Image Treatment,Control,Article 1,1,Male,"$25,000-$49,999",Android Phone / Tablet,West North Central,18-29
12840692588,407618699,07/23/2021 11:21:05 AM,07/23/2021 11:21:17 AM,,,,,1dfcb35bee9d2c87c0d5ed2a08,,,smc,,Sports,Image Treatment,Control,Article 2,6,Male,"$0-$9,999",iOS Phone / Tablet,East North Central,18-29
12840688571,407618699,07/23/2021 11:18:52 AM,07/23/2021 11:19:31 AM,,,,,ff01c52b4e07b98fe34fa354cf,,,smc,,None,Image Treatment,Control,Article 2,4,Female,Prefer not to answer,iOS Phone / Tablet,East North Central,18-29
12840679674,407618699,07/23/2021 11:15:10 AM,07/23/2021 11:15:32 AM,,,,,aad6537471b0853775a81cfc86,,,smc,,Tech,Text and Image Treatment,Text and Image Treatment,Article 2,7,Male,"$50,000-$74,999",Android Phone / Tablet,East North Central,18-29
12840678868,407618699,07/23/2021 11:14:41 AM,07/23/2021 11:15:10 AM,,,,,6715813542ff0851e0facdb11c,,,smc,,Politics,Text and Image Treatment,Text Treatment,Article 1,6,Female,"$10,000-$24,999",iOS Phone / Tablet,West North Central,18-29
12840678502,407618699,07/23/2021 11:14:35 AM,07/23/2021 11:14:58 AM,,,,,675713bcce8e26ce4f868d46dc,,,smc,,Business,Text and Image Treatment,Text Treatment,Article 1,10,Female,"$50,000-$74,999",Android Phone / Tablet,Mountain,30-44
12840643773,407618699,07/23/2021 10:59:35 AM,07/23/2021 11:00:02 AM,,,,,b0fb5271dbb24778c0ef7a3591,,,smc,,Other,Image Treatment,Control,Article 1,6,Female,Prefer not to answer,iOS Phone / Tablet,Middle Atlantic,18-29
12840625451,407618699,07/23/2021 10:51:13 AM,07/23/2021 10:51:33 AM,,,,,d8947f9bb9afee7cfca5b4f1ba,,,smc,,None,Text Treatment,Control,Article 1,4,Female,"$50,000-$74,999",Android Phone / Tablet,South Atlantic,18-29
12840619999,407618699,07/23/2021 10:47:54 AM,07/23/2021 10:48:58 AM,,,,,ef2ed1c5f57c71954057a3fcc1,,,smc,,Travel,Control,Image Treatment,Article 1,3,Female,"$100,000-$124,999",iOS Phone / Tablet,East North Central,45-60
12840606945,407618699,07/23/2021 10:41:57 AM,07/23/2021 10:42:48 AM,,,,,7afc906b7af81919e14e2231b6,,,smc,,Tech,Control,Control,Article 2,8,Male,"$25,000-$49,999",Android Phone / Tablet,Pacific,18-29
12840600477,407618699,07/23/2021 10:39:09 AM,07/23/2021 10:39:45 AM,,,,,9319747ae3fd6724eed5a6a022,,,smc,,Sports,Control,Text and Image Treatment,Article 1,3,Male,"$75,000-$99,999",Windows Desktop / Laptop,New England,45-60
12840583935,407618699,07/23/2021 10:31:33 AM,07/23/2021 10:32:13 AM,,,,,3242cdf252da9e5863a3247504,,,smc,,Other,Control,Text Treatment,Article 2,5,Female,"$25,000-$49,999",iOS Phone / Tablet,Pacific,30-44
12840583894,407618699,07/23/2021 10:31:40 AM,07/23/2021 10:32:13 AM,,,,,1495cc442ebe15c9466b88f1b4,,,smc,,Tech,Text Treatment,Text and Image Treatment,Article 2,1,Male,Prefer not to answer,Android Phone / Tablet,Pacific,18-29
12840581048,407618699,07/23/2021 10:30:03 AM,07/23/2021 10:30:54 AM,,,,,fcb99371ca470db209a02cff8a,,,smc,,Travel,Text and Image Treatment,Text Treatment,Article 1,7,Female,"$0-$9,999",Android Phone / Tablet,West North Central,18-29
12840577811,407618699,07/23/2021 10:28:17 AM,07/23/2021 10:29:29 AM,,,,,0838175d6039fe3f500f969709,,,smc,,Politics,Text and Image Treatment,Text and Image Treatment,Article 1,1,Male,"$75,000-$99,999",iOS Phone / Tablet,Middle Atlantic,30-44
12840552876,407618699,07/23/2021 10:18:11 AM,07/23/2021 10:18:43 AM,,,,,b26053c6e4cb4548caeb5f6344,,,smc,,Other,Text and Image Treatment,Control,Article 1,5,Female,"$25,000-$49,999",iOS Phone / Tablet,Middle Atlantic,30-44
12840549759,407618699,07/23/2021 10:16:45 AM,07/23/2021 10:17:23 AM,,,,,08ba18cea99bf5350d08e3cf11,,,smc,,Other,Text Treatment,Text Treatment,Article 1,2,Female,Prefer not to answer,Windows Desktop / Laptop,South Atlantic,> 60
12840546161,407618699,07/23/2021 10:14:39 AM,07/23/2021 10:15:48 AM,,,,,07e5568d1efeb0225ea08dc28d,,,smc,,Politics,Text and Image Treatment,Control,Article 1,8,Female,"$0-$9,999",Android Phone / Tablet,South Atlantic,30-44
12840527256,407618699,07/23/2021 10:07:24 AM,07/23/2021 10:07:52 AM,,,,,662e8611b633d0648acf6c9651,,,smc,,Business,Image Treatment,Text and Image Treatment,Article 2,3,Female,"$10,000-$24,999",Android Phone / Tablet,South Atlantic,18-29
12840524225,407618699,07/23/2021 10:05:54 AM,07/23/2021 10:06:38 AM,,,,,2f24122ef3b88221c9327475bd,,,smc,,Tech,Control,Image Treatment,Article 1,3,Female,"$10,000-$24,999",iOS Phone / Tablet,South Atlantic,18-29
12840512904,407618699,07/23/2021 10:00:42 AM,07/23/2021 10:01:56 AM,,,,,91ec53b5d8625581b08251971c,,,smc,,Sports,Image Treatment,Text and Image Treatment,Article 1,8,Male,"$50,000-$74,999",Android Phone / Tablet,East South Central,45-60
12840509499,407618699,07/23/2021 10:00:07 AM,07/23/2021 10:00:29 AM,,,,,9084e79ff57d2ee67c0df1a25c,,,smc,,Tech,Control,Control,Article 2,6,Female,"$10,000-$24,999",Android Phone / Tablet,Pacific,18-29
12840504351,407618699,07/23/2021 09:57:28 AM,07/23/2021 09:58:14 AM,,,,,b7629f199486e9de4f13c43e9e,,,smc,,Other,Control,Text Treatment,Article 1,5,Female,"$10,000-$24,999",iOS Phone / Tablet,Middle Atlantic,30-44
12840496472,407618699,07/23/2021 09:54:21 AM,07/23/2021 09:55:00 AM,,,,,cfae7cb7f89b1d44a1d8af1986,,,smc,,Tech,Text and Image Treatment,Image Treatment,Article 1,4,Male,"$10,000-$24,999",iOS Phone / Tablet,Middle Atlantic,18-29
12840488110,407618699,07/23/2021 09:49:56 AM,07/23/2021 09:51:24 AM,,,,,4333bba4b5ed599ed785c67367,,,smc,,None,Control,Control,Article 1,3,Female,"$25,000-$49,999",Android Phone / Tablet,New England,30-44
12840486569,407618699,07/23/2021 09:46:07 AM,07/23/2021 09:50:44 AM,,,,,4054c65d60572cea9536afea65,,,smc,,Other,Control,Image Treatment,Article 2,7,Female,"$50,000-$74,999",iOS Phone / Tablet,West North Central,18-29
12840483250,407618699,07/23/2021 09:48:12 AM,07/23/2021 09:49:18 AM,,,,,7a668a57b62d1fcb4dba4a841e,,,smc,,Tech,Control,Text and Image Treatment,Article 1,6,Male,"$25,000-$49,999",Android Phone / Tablet,Mountain,18-29
12840481588,407618699,07/23/2021 09:48:03 AM,07/23/2021 09:48:34 AM,,,,,a8050e521ef7edbcf908950d61,,,smc,,None,Text Treatment,Control,Article 2,1,Female,"$50,000-$74,999",Android Phone / Tablet,East North Central,18-29
12840471310,407618699,07/23/2021 09:43:41 AM,07/23/2021 09:44:09 AM,,,,,d26bdcbdc8bd8b448814d1d22f,,,smc,,Politics,Text Treatment,Image Treatment,Article 2,6,Male,"$50,000-$74,999",Android Phone / Tablet,Middle Atlantic,45-60
12840457438,407618699,07/23/2021 09:37:17 AM,07/23/2021 09:38:09 AM,,,,,dcb45caca459ace3b197290b5f,,,smc,,None,Text Treatment,Text and Image Treatment,Article 1,5,Female,"$0-$9,999",iOS Phone / Tablet,New England,18-29
12840448915,407618699,07/23/2021 09:33:15 AM,07/23/2021 09:34:26 AM,,,,,712da141a4974d936bda601ef8,,,smc,,Tech,Control,Text and Image Treatment,Article 1,8,Male,"$100,000-$124,999",Other,Pacific,> 60
12840429203,407618699,07/23/2021 09:25:36 AM,07/23/2021 09:26:07 AM,,,,,0e7353ff3cf3dd65431a2cc867,,,smc,,Other,Image Treatment,Text Treatment,Article 1,5,Female,"$25,000-$49,999",Android Phone / Tablet,East North Central,30-44
12840428237,407618699,07/23/2021 09:25:08 AM,07/23/2021 09:25:43 AM,,,,,8fdccffc4c8d1927fd1fa4a109,,,smc,,Travel,Control,Control,Article 1,7,Male,"$175,000-$199,999",iOS Phone / Tablet,Pacific,30-44
12840401745,407618699,07/23/2021 09:13:30 AM,07/23/2021 09:14:32 AM,,,,,752a6b130779395ae823c1eb85,,,smc,,None,Control,Text Treatment,Article 2,10,Female,"$0-$9,999",iOS Phone / Tablet,New England,45-60
12840391684,407618699,07/23/2021 09:09:54 AM,07/23/2021 09:10:25 AM,,,,,ad5f2df2d594b60ec73b1e5f21,,,smc,,Other,Text Treatment,Image Treatment,Article 1,10,Female,"$75,000-$99,999",iOS Phone / Tablet,South Atlantic,45-60
12840382735,407618699,07/23/2021 09:06:15 AM,07/23/2021 09:06:52 AM,,,,,177135ffd78fa1fcf3070b9619,,,smc,,Other,Control,Control,Article 1,5,Male,"$125,000-$149,999",Windows Desktop / Laptop,East North Central,> 60
12840366019,407618699,07/23/2021 08:59:45 AM,07/23/2021 09:00:24 AM,,,,,26b42764206092b36de2994374,,,smc,,Sports,Text and Image Treatment,Text Treatment,Article 1,4,Female,"$0-$9,999",iOS Phone / Tablet,East South Central,18-29
12840364494,407618699,07/23/2021 08:59:35 AM,07/23/2021 08:59:49 AM,,,,,290e07b0f866313e494a896a31,,,smc,,Tech,Text and Image Treatment,Control,Article 2,4,Female,"$10,000-$24,999",iOS Phone / Tablet,Pacific,18-29
12840344664,407618699,07/23/2021 08:51:26 AM,07/23/2021 08:51:57 AM,,,,,ff19bb97a41fbb722a4829e0d1,,,smc,,Travel,Image Treatment,Text Treatment,Article 1,6,Female,"$10,000-$24,999",Android Phone / Tablet,West South Central,30-44
12840335694,407618699,07/23/2021 08:47:53 AM,07/23/2021 08:48:20 AM,,,,,862d6c5744085a85a41d9683d2,,,smc,,Sports,Control,Text and Image Treatment,Article 2,7,Male,"$10,000-$24,999",Android Phone / Tablet,East North Central,18-29
12840327716,407618699,07/23/2021 08:44:28 AM,07/23/2021 08:45:10 AM,,,,,8357a6fb17b344f8d3dee8fa9e,,,smc,,Travel,Control,Text Treatment,Article 1,7,Female,"$25,000-$49,999",Android Phone / Tablet,South Atlantic,30-44
12840327365,407618699,07/23/2021 08:44:40 AM,07/23/2021 08:45:02 AM,,,,,91c8ca1a4d9b0c99293a31fa49,,,smc,,Sports,Image Treatment,Text and Image Treatment,Article 2,4,Female,"$0-$9,999",iOS Phone / Tablet,East South Central,18-29
12840324973,407618699,07/23/2021 08:43:15 AM,07/23/2021 08:44:05 AM,,,,,aef76f43f990fd3529fe1c178e,,,smc,,Politics,Text and Image Treatment,Control,Article 2,8,Female,"$10,000-$24,999",Android Phone / Tablet,New England,> 60
